Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","484","Mexico","5510","Production","01376","Walnuts, in shell","2020","2020","t","164651.52","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01376","Walnuts, in shell","2021","2021","kg/ha","1218.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01376","Walnuts, in shell","2021","2021","t","135946.76","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01376","Walnuts, in shell","2022","2022","kg/ha","1516.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01376","Walnuts, in shell","2022","2022","t","177581.71","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01376","Walnuts, in shell","2023","2023","kg/ha","1391.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01376","Walnuts, in shell","2023","2023","t","167777.15","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01221","Watermelons","2020","2020","kg/ha","34827.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01221","Watermelons","2020","2020","t","1362392.66","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01221","Watermelons","2021","2021","kg/ha","31913.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01221","Watermelons","2021","2021","t","1194033","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01221","Watermelons","2022","2022","kg/ha","30813.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01221","Watermelons","2022","2022","t","1177069.82","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01221","Watermelons","2023","2023","kg/ha","33450.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01221","Watermelons","2023","2023","t","1428910.28","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2020","2020","kg/ha","5321.2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2020","2020","t","2986689.24","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2021","2021","kg/ha","5994.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2021","2021","t","3283613.73","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2022","2022","kg/ha","6060.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2022","2022","t","3610847.35","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0111","Wheat","2023","2023","kg/ha","6203.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0111","Wheat","2023","2023","t","3476026.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01591","Yautia","2020","2020","kg/ha","68733.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01591","Yautia","2020","2020","t","50959.12","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01591","Yautia","2021","2021","kg/ha","69314.2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01591","Yautia","2021","2021","t","47941.84","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01591","Yautia","2022","2022","kg/ha","80131.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01591","Yautia","2022","2022","t","39665.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01591","Yautia","2023","2023","kg/ha","80160.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01591","Yautia","2023","2023","t","39679.5","A","Official figure",""
